mesh_secret_operations,1
mesh_network_operations,1
operations,2
service_fabric_client_ap_is,1
partition_analysis_event,1
service_replica_properties,1
cluster_event,1
node_event,1
service_event,1
secondary_replicator_status,1
service_description,1
volume_reference,1
property_batch_operation,1
deployed_service_replica_info,1
entity_health,1
replica_event,1
retention_policy_description,1
health_evaluation,1
replica_status_base,1
application_event,1
entity_health_state_chunk,1
partition_scheme_description,1
entity_health_state,1
backup_configuration_info,1
replica_info,1
service_placement_policy_description,1
partition_safety_check,1
scaling_trigger_description,1
property_batch_info,1
provision_application_type_description_base,1
health_information,1
secret_resource_properties_base,1
partition_event,1
repair_target_description_base,1
application_scoped_volume_creation_parameters,1
service_partition_info,1
service_update_description,1
auto_scaling_trigger,1
secret_resource_properties,1
service_type_description,1
backup_storage_description,1
property_value,1
backup_entity,1
deployed_service_replica_detail_info,1
fabric_event,1
service_info,1
chaos_event,1
scaling_mechanism_description,1
network_resource_properties_base,1
replica_health,1
network_resource_properties,1
replica_health_state,1
partition_information,1
auto_scaling_mechanism,1
backup_schedule_description,1
entity_health_state_chunk_list,1
safety_check,1
auto_scaling_metric,1
inlined_value_secret_resource_properties,1
time_range,2
application_metric_description,1
replicator_status,1
rolling_upgrade_update_description,1
service_created_event,1
stateful_service_replica_health_state,1
paged_service_resource_description_list,1
repair_task_delete_description,1
service_type_manifest,1
service_health_report_expired_event,1
tcp_config,1
application_type_health_policy_map_item,1
file_info,1
stateless_service_update_description,1
time_based_backup_schedule_description,1
node_removed_from_cluster_event,1
chaos_started_event,1
repair_task_approve_description,1
node_up_event,1
code_package_entry_point_statistics,1
cluster_health_policy,1
service_properties,1
stateful_service_description,1
stateless_service_instance_health_state,1
service_placement_non_partially_place_service_policy_description,1
service_from_template_description,1
seed_node_safety_check,1
node_impact,1
cluster_manifest,1
service_type_health_policy,1
external_store_provision_application_type_description,1
check_sequence_property_batch_operation,1
deployed_stateful_service_replica_detail_info,1
operation_status,1
node_health_report_expired_event,1
cluster_version,1
resolved_service_partition,1
partition_new_health_report_event,1
reliable_collections_ref,1
check_exists_property_batch_operation,1
compose_deployment_upgrade_progress_info,1
partition_health_state_chunk_list,1
backup_info,1
paged_secret_value_resource_description_list,1
deployed_application_info,1
basic_retention_policy_description,1
partition_restart_progress,1
cluster_upgrade_rollback_completed_event,1
failed_upgrade_domain_progress_object,1
deployed_application_health_state_filter,1
node_deactivate_started_event,1
key_value_store_replica_status,1
cluster_upgrade_health_policy_object,1
partition_health,1
partition_quorum_loss_progress,1
node_down_event,1
container_instance_view,1
container_instance_event,1
stateless_service_instance_health,1
update_cluster_upgrade_description,1
restart_partition_result,1
stateful_service_replica_health,1
repair_task_cancel_description,1
application_upgrade_completed_event,1
secret_value,1
property_batch_description_list,1
paged_network_resource_description_list,1
gateway_destination,1
paged_property_info_list,1
test_error_chaos_event,1
partition_health_state_chunk,1
partition_data_loss_progress,1
application_new_health_report_event,1
application_health_state,1
volume_resource_description,1
service_type_health_policy_map_item,1
node_health_evaluation,1
node_deactivate_completed_event,1
http_config,1
node_health_state_chunk_list,1
backup_policy_description,1
create_compose_deployment_description,1
deployed_service_package_info,1
disable_backup_description,1
get_property_batch_operation,1
cluster_health_policies,1
node_health_state,1
replicas_health_evaluation,1
application_health_state_filter,1
stateless_replica_new_health_report_event,1
application_created_event,1
auto_scaling_resource_metric,1
aad_metadata,1
service_placement_required_domain_policy_description,1
current_upgrade_domain_progress_info,1
environment_variable,1
partition_health_evaluation,1
deployed_code_package_info,1
restart_deployed_code_package_description,1
auto_scaling_policy,1
chaos_code_package_restart_scheduled_event,1
singleton_partition_scheme_description,1
paged_deployed_application_info_list,1
chaos_node_restart_scheduled_event,1
paged_sub_name_info_list,1
resource_requirements,1
application_health_report_expired_event,1
named_partition_scheme_description,1
secret_value_properties,1
delete_property_batch_operation,1
paged_volume_resource_description_list,1
time_of_day,1
application_upgrade_description,1
application_type_info,1
add_remove_incremental_named_partition_scaling_mechanism,1
deployed_service_package_new_health_report_event,1
application_name_info,1
cluster_upgrade_progress_object,1
health_evaluation_wrapper,1
partition_health_state_filter,1
stateless_service_partition_info,1
setting,2
chaos_schedule_job_active_days_of_week,1
application_container_instance_exited_event,1
fabric_error_error,1
resolved_service_endpoint,1
azure_blob_backup_storage_description,1
application_info,1
property_info,1
application_deleted_event,1
chaos_context,1
reconfiguration_information,1
backup_progress_info,1
service_fabric_client_ap_is_enums,1
paged_service_partition_info_list,1
deployed_service_type_info,1
fabric_config_version_info,1
average_service_load_scaling_trigger,1
health_state_count,1
ensure_availability_safety_check,1
application_health,1
volume_provider_parameters_azure_file,1
replica_health_state_filter,1
service_health_state,1
deployed_application_new_health_report_event,1
service_health_evaluation,1
http_route_match_path,1
cluster_upgrade_domain_completed_event,1
node_upgrade_progress_info,1
http_route_match_rule,1
chaos,1
application_upgrade_domain_completed_event,1
paged_application_info_list,1
endpoint_ref,1
service_new_health_report_event,1
waiting_chaos_event,1
backup_partition_description,1
cluster_upgrade_rollback_started_event,1
chaos_events_segment,1
node_added_to_cluster_event,1
frequency_based_backup_schedule_description,1
container_api_result,1
node_deactivation_info,1
deployed_application_health_evaluation,1
deployed_service_package_health_state_filter,1
load_metric_report_info,1
health_event,1
application_type_image_store_path,1
stateful_replica_new_health_report_event,1
failure_upgrade_domain_progress_info,1
partition_backup_configuration_info,1
deployed_service_packages_health_evaluation,1
service_type_extension_description,1
start_cluster_upgrade_description,1
services_health_evaluation,1
chaos_parameters_dictionary_item,1
node_deactivation_task_id,1
chaos_schedule,1
replica_health_state_chunk_list,1
get_backup_by_storage_query_description,1
deployed_application_health,1
secret_value_resource_description,1
application_backup_configuration_info,1
node_transition_result,1
applications_health_evaluation,1
service_resource_description,1
stateful_service_info,1
started_chaos_event,1
repair_task,1
cluster_health,1
cluster_configuration,1
paged_backup_entity_list,1
stateless_service_type_description,1
application_scoped_volume,1
executing_faults_chaos_event,1
scaling_policy_description,1
service_replica_description,1
deployed_service_package_health,1
stateful_service_type_description,1
stateless_replica_health_report_expired_event,1
enable_backup_description,1
stopped_chaos_event,1
node_repair_target_description,1
paged_replica_info_list,1
guid_property_value,1
stateful_service_replica_info,1
compose_deployment_status_info,1
deactivation_intent_description,1
remote_replicator_status,1
uniform_int64_range_partition_scheme_description,1
http_host_config,1
application_health_state_chunk,1
container_logs,1
node_transition_progress,1
wait_for_inbuild_replica_safety_check,1
application_upgrade_progress_info,1
service_backup_configuration_info,1
compose_deployment_upgrade_description,1
wait_for_primary_placement_safety_check,1
application_load_info,1
int64_range_partition_information,1
check_value_property_batch_operation,1
service_health,1
service_health_state_chunk,1
service_backup_entity,1
paged_node_info_list,1
service_health_state_chunk_list,1
replicator_queue_status,1
gateway_resource_description,1
service_correlation_description,1
application_type_applications_health_evaluation,1
container_api_response,1
upload_session,1
upgrade_domain_nodes_health_evaluation,1
paged_secret_resource_description_list,1
service_placement_invalid_domain_policy_description,1
repair_task_update_health_policy_description,1
application_scoped_volume_creation_parameters_service_fabric_volume_disk,1
restore_progress_info,1
image_store_copy_description,1
stateful_service_partition_info,1
deployed_application_health_state_chunk_list,1
application_health_policies,1
application_health_policy,1
node_load_metric_information,1
partition_health_state,1
registry_credential,1
local_network_resource_properties,1
wait_for_primary_swap_safety_check,1
container_label,1
stateless_service_instance_info,1
deployed_application_health_state_chunk,1
resource_requests,1
application_upgrade_rollback_completed_event,1
partition_health_report_expired_event,1
upgrade_domain_info,1
repair_impact_description_base,1
diagnostics_description,1
provision_application_type_description,1
service_type_info,1
partition_backup_entity,1
named_partition_information,1
paged_backup_policy_description_list,1
deployed_service_package_health_evaluation,1
service_placement_require_domain_distribution_policy_description,1
backup_suspension_info,1
node_closed_event,1
deployed_stateless_service_instance_info,1
node_load_info,1
application_type_manifest,1
node_info,1
container_code_package_properties,1
name_description,1
deployed_service_package_health_state_chunk_list,1
partition_primary_move_analysis_event,1
upload_session_info,1
code_package_entry_point,1
http_route_match_header,1
diagnostics_ref,1
file_share_backup_storage_description,1
container_state,1
failed_property_batch_info,1
application_upgrade_started_event,1
chaos_stopped_event,1
replica_health_state_chunk,1
successful_property_batch_info,1
paged_backup_info_list,1
partition_reconfigured_event,1
upgrade_orchestration_service_state_summary,1
paged_service_replica_description_list,1
service_load_metric_description,1
health_statistics,1
partitions_health_evaluation,1
singleton_partition_information,1
chaos_event_wrapper,1
container_event,1
cluster_upgrade_started_event,1
deployed_service_package_health_state,1
node_open_succeeded_event,1
delta_nodes_check_health_evaluation,1
chaos_partition_primary_move_scheduled_event,1
epoch,1
endpoint_properties,1
restore_partition_description,1
analysis_event_metadata,1
entity_kind_health_state_count,1
application_upgrade_update_description,1
application_upgrade_rollback_started_event,1
property_metadata,1
deploy_service_package_to_node_description,1
application_description,1
node_deactivation_task,1
paged_backup_configuration_info_list,1
chaos_schedule_description,1
cluster_configuration_upgrade_description,1
average_load_scaling_trigger,1
chaos_parameters,1
node_health_state_filter,1
service_deleted_event,1
application_health_state_chunk_list,1
secret_resource_description,1
fabric_error,1
stateless_service_info,1
network_resource_description,1
add_remove_replica_scaling_mechanism,1
node_new_health_report_event,1
put_property_batch_operation,1
node_aborted_event,1
upload_chunk_range,1
application_capacity_description,1
azure_internal_monitoring_pipeline_sink_description,1
restart_node_description,1
paged_gateway_resource_description_list,1
folder_info,1
replica_health_evaluation,1
application_resource_description,1
int64_property_value,1
node_health_state_chunk,1
stateful_replica_health_report_expired_event,1
resume_cluster_upgrade_description,1
paged_compose_deployment_status_info_list,1
http_route_config,1
monitoring_policy_description,1
unprovision_fabric_description,1
binary_property_value,1
paged_application_resource_description_list,1
application_backup_entity,1
paged_application_type_info_list,1
chaos_replica_restart_scheduled_event,1
load_metric_report,1
validation_failed_chaos_event,1
application_parameter,1
resource_limits,1
service_placement_prefer_primary_domain_policy_description,1
deployed_application_health_state,1
stateful_service_update_description,1
cluster_upgrade_description_object,1
wait_for_reconfiguration_safety_check,1
application_process_exited_event,1
deployed_service_package_health_state_chunk,1
invoke_data_loss_result,1
safety_check_wrapper,1
average_partition_load_scaling_trigger,1
system_application_health_evaluation,1
node_id,1
partition_load_information,1
nodes_health_evaluation,1
cluster_new_health_report_event,1
diagnostics_sink_properties,1
deployed_service_package_health_report_expired_event,1
ensure_partition_qurum_safety_check,1
chaos_replica_removal_scheduled_event,1
chaos_partition_secondary_move_scheduled_event,1
deployed_applications_health_evaluation,1
remote_replicator_acknowledgement_status,1
secondary_idle_replicator_status,1
repair_task_history,1
provision_fabric_description,1
deployed_stateless_service_instance_detail_info,1
image_store_content,1
application_health_policy_map_item,1
secondary_active_replicator_status,1
package_sharing_policy_info,1
cluster_health_chunk_query_description,1
fabric_code_version_info,1
node_open_failed_event,1
property_description,1
chaos_schedule_job,1
node_result,1
file_version,1
invoke_quorum_loss_result,1
repair_task_update_info,1
image_registry_credential,1
deployed_stateful_service_replica_info,1
service_health_state_filter,1
unprovision_application_type_description_info,1
cluster_health_report_expired_event,1
upgrade_domain_delta_nodes_check_health_evaluation,1
node_repair_impact_description,1
selected_partition,1
string_property_value,1
partition_instance_count_scale_mechanism,1
double_property_value,1
primary_replicator_status,1
event_health_evaluation,1
chaos_target_filter,1
application_health_evaluation,1
aad_metadata_object,1
upgrade_orchestration_service_state,1
remote_replicator_acknowledgement_detail,1
cluster_configuration_upgrade_status_info,1
deployed_application_health_report_expired_event,1
stateless_service_description,1
cluster_upgrade_completed_event,1
resume_application_upgrade_description,1
cluster_health_chunk,1
service_name_info,1
network_ref,1
container_api_request_body,1
paged_service_info_list,1
pylint,6
sfctl,1
sfmergeutility,1
jsonpickle,2
contextlib2,2
custom_sdk_helper,1
byteProtocol,1
protocols,2
bruteforce,1
boltzmann,1
model_helper,1
gnmt_model,1
attention_model,1
inference,1
train,3
nmt,1
app_code_configs,1
app_utils,1
app_code_readme,1
app_code_src,1
app_code_incs,1
app_code_builds,1
app_code_tables,1
app_code_tests,1
GenericTelemetryDialog,1
EventMessageDialog,1
TelemetrySystemDialog,1
ParameterDialog,1
HTMLDocsParser,1
GenericCommandDialog,1
CommandSystemDialog,1
RoutingService,1
MainWindow,1
dallinger,1
cached_property,6
bots,1
coremltools,4
_caffe_converter,1
libcaffeconverter,1
_deps,1
_tree_ensemble,1
_tree,1
SPECIFICATION_VERSION,1
svm,1
svmutil,1
_libsvm_converter,1
_libsvm_util,1
libsvm,1
_sklearn_util,1
_logistic_regression,1
_gradient_boosting_regressor,1
_normalizer,1
_random_forest_classifier,1
_SVR,1
_decision_tree_classifier,1
_linear_regression,1
_SVC,1
_imputer,1
_dict_vectorizer,1
_one_hot_encoder,1
_random_forest_regressor,1
_decision_tree_regressor,1
_NuSVR,1
_NuSVC,1
_standard_scaler,1
_LinearSVR,1
_LinearSVC,1
_gradient_boosting_classifier,1
_svm_common,1
_converter,1
_converter_internal,1
_topology2,1
_layers2,1
_utils,1
_keras_converter,1
_keras2_converter,1
_layers,1
_topology,1
keras_applications,1
caffe2,4
DataStructures_pb2,1
NeuralNetwork_pb2,1
CategoricalMapping_pb2,1
Imputer_pb2,1
Identity_pb2,1
TreeEnsemble_pb2,1
SVM_pb2,1
BayesianProbitRegressor_pb2,1
Scaler_pb2,1
GLMClassifier_pb2,1
OneHotEncoder_pb2,1
DictVectorizer_pb2,1
FeatureVectorizer_pb2,1
TextClassifier_pb2,1
VisionFeaturePrint_pb2,1
WordTagger_pb2,1
CustomModel_pb2,1
GLMRegressor_pb2,1
FeatureTypes_pb2,1
Normalizer_pb2,1
ArrayFeatureExtractor_pb2,1
NonMaximumSuppression_pb2,1
_scripts,1
converters,4
_graph_visualization,1
libcoremlpython,1
datatypes,1
_interface_management,1
_infer_shapes_nn_mlmodel,1
MLModel,1
_feature_management,1
_MINIMUM_FP16_SPEC_VERSION,1
optimization_utils,1
_MINIMUM_QUANTIZED_MODEL_SPEC_VERSION,1
quantization_utils,1
flexible_shape_utils,1
printer,3
_MINIMUM_FLEXIBLE_SHAPES_SPEC_VERSION,1
neural_network,1
tree_ensemble,1
test_keras2_numeric,1
pybind11_tests,1
test_cmake_build,1
pybind11,1
conformance_pb2,2
pddm,2
yattag,3
sense_hat,2
sense_emu,1
clint,3
pygtrie,1
shcomplete,1
scrapy,2
just,1
ast2vec,2
snippet_ranger,1
test_lib,1
vecs,2
emotion,1
db_interface,1
protorpc,1
endpoints,1
ImageSchema,1
research,2
vgg_preprocessing,1
inception_preprocessing,1
mobilenet_model,1
model_specs,1
model_builder,1
amoeba_net_model,1
amoeba_net,1
network_utils,1
densenet_model,2
dataloader,1
retinanet_segmentation_model,1
anchors,1
retinanet_model,1
retinanet_architecture,1
data_pipeline,2
squeezenet_model,1
iris_data_tpu,1
inception_v2_tpu_model,1
inception_v4_model,1
run_lib,1
deeplab,1
cifar_input,2
cifar_model,1
mnist_input,1
mnist_model,1
resnet_preprocessing,1
resnet_model,2
eval_utils,1
imagenet_input,1
imagenet_input_keras,1
tpu_embedding,1
show_and_tell_model,1
image_embedding,1
image_processing,1
siteSettings,1
geocamTiePoint,3
geocamUtil,4
georefApp,1
geocamAppEngine,1
quadTree,1
georef_imageregistration,1
osgeo,7
pyproj,1
gdalUtil,1
rpcModel,1
deepzoom,1
gdal,2
LogErrorsMiddleware,1
stopwatch,1
hit,1
geom3,1
Installer,1
iso8601,4
anyjson,3
electruth,1
dutest,1
rotate,1
svg,1
KmlUtil,1
qrouter,1
slimit,1
MultiSettings,1
usng,1
zerorpc,2
xml2json,1
south,11
AbstractEnum,1
timestampDescriptor,1
dateTimeUtc,1
UuidField,1
jsonField,1
geomath,1
registration_common,1
IrgStringFunctions,1
IrgFileFunctions,1
offline_config,1
IrgGeoFunctions,1
piexif,1
ImageFetcher,1
register_image,1
georefDbWrapper,1
dbLogger,1
source_database,1
ee_authenticate,1
dulwich,3
asyncore,4
dcos,1
winrm,2
greeter_summary,1
greeter_plugin,1
bridgy,1
placebo,1
blessings,1
ansible_utils,1
coloredlogs,1
inquirer,2
edgeml,1
helpermethods,1
py4j,9
azfilesfuse,1
fuse,3
iothub_client,2
test_conversion_imagenet,1
mxnet,2
mmdnn,1
onnx_tf,1
dlconv,1
torchfile,2
nasnet_utils,1
tfcoreml,1
paddle,1
gbench,1
libcxx,1
load_symbol_cmd,2
readelf,2
rospy,6
ff_hw_msgs,1
rosgraph_msgs,2
std_srvs,1
rosgraph,2
geometry_msgs,5
ff_msgs,1
data_support,1
rticonnextdds_connector,1
pyqtgraph,2
plot_types,1
com_manager,1
rospkg,2
rosbag,2
xpjsonAstrobee,2
xgds_planner2,2
luaTable,1
tf,2
ruamel,5
catkin_pkg,3
catkin,1
gazebo_msgs,2
gazebo_ros,1
Microsoft,4
esedb,1
shelve,4
seaborn,7
pretty,1
regex,3
emoji,1
grep,1
lmchallenge,1
validate,5
eg_models,1
microsoftml,2
revoscalepy,2
sphinx_gallery,1
reprint,1
tmsc,1
tensorflow_lattice,1
paiLibrary,1
attr,1
watchdog,5
network,7
docker_stats,1
gpu_exporter,1
docker_inspect,1
job_exporter,1
cleaner,1
confStorage,1
clean,1
etcd,2
kubectl_install,1
monitorlib,1
conf_storage_util,1
external_version_control,1
git_storage,1
local_storage,1
external_config,1
k8sPaiLibrary,1
paiObjectModel,1
service_template_generate,1
service_template_clean,1
service_management_configuration,1
service_stop,1
service_refresh,1
service_start,1
clusterObjectModel,1
service_delete,1
linux_shell,1
file_handler,1
build_utility,1
build_handler,1
kafka,11
ocrLibrary,1
pyocr,1
tesserocr,1
job_manage,1
json5,1
tasks,11
pq,1
flask_sqlalchemy,5
flask_sockets,1
raven,9
judicious,1
farmhash,1
krbV,1
namenode,2
hdfs_pb2,1
Security_pb2,1
minicluster_testbase,1
config_test,1
tpnfile,1
hello,3
rope,1
two,1
four,1
definitions,1
third_party,5
visualstudio_py_repl,1
visualstudio_py_util,1
stackless,3
visualstudio_py_debugger,1
isort,4
natural,2
pie_slice,2
pylama,2
jedi,2
parso,1
fake,2
numpydoc,2
_winreg,12
pydoc,11
pydoc_topics,1
pydoc_data,1
rlcompleter,4
IronPython,1
token,3
generate_listeners,1
capture2pcap,1
kv_pb2,2
fbthrift,1
generated,2
finagle,1
gen,1
vsts,2
vsts_commands_loader,1
vsts_cli_help,1
vsts_cli,1
build_definition,2
file_cache,1
uri,1
vsts_git_url_info,1
_credentials,1
release_definition,2
humanfriendly,2
artifacttool,1
external_tool,1
artifacttool_updater,1
client_tool_release,1
_format,1
vss_client,1
qn_aItem,1
publisher_base,1
extension_query,1
reviews_result,1
review_reply,1
extension_daily_stat,1
product_category,1
query_filter,1
extension_acquisition_request,1
user_reported_concern,1
extension_event,1
extension_draft_patch,1
extension_draft_asset,1
concern,1
extension_events,1
publisher_facts,1
extension_statistic_update,1
review_summary,1
acquisition_options,1
review,2
published_extension,1
question,1
reference_links,1
extension_filter_result_metadata,1
questions_result,1
event_counts,1
publisher_query,1
user_identity_ref,1
extension_share,1
filter_criteria,1
unpackaged_extension_data,1
acquisition_operation,1
notifications_data,1
rating_count_per_rating,1
answers,1
extension_badge,1
extension_filter_result,1
extension_draft,1
category_language_title,1
extension_file,1
extension_version,1
extension_daily_stats,1
asset_details,1
azure_rest_api_request_model,1
extension_category,1
categories_result,1
extension_statistic,1
review_patch,1
product_categories_result,1
metadata_item,1
extension_package,1
extension_query_result,1
extension_payload,1
publisher_query_result,1
installation_target,1
publisher_filter_result,1
azure_publisher,1
team_project_reference,1
web_api_connected_service_ref,1
process_reference,1
team_project_collection_reference,1
graph_subject_base,1
web_api_connected_service,1
project_property,1
proxy_authorization,1
web_api_team,1
team_project_collection,1
web_api_team_ref,1
web_api_connected_service_details,1
identity_ref,1
team_member,1
json_patch_operation,1
operation_reference,1
proxy,3
team_project,1
public_key,1
project_info,1
identity_data,1
customer_intelligence_event,1
policy_configuration_ref,1
versioned_policy_configuration_ref,1
policy_evaluation_record,1
policy_configuration,1
policy_type,1
policy_type_ref,1
batch_operation_data,1
minimal_package_details,1
package,3
npm_packages_batch_request,1
npm_recycle_bin_package_version_details,1
batch_deprecate_data,1
package_version_details,1
upstream_source_info,1
npm_package_version_deletion_state,1
identity_base,1
location_mapping,1
resource_area_info,1
access_mapping,1
location_service_data,1
service_definition,1
connection_data,1
identity,2
maven_pom_gav,1
maven_pom_organization,1
maven_pom_dependency_management,1
maven_pom_scm,1
reference_link,1
maven_pom_person,1
maven_package_version_deletion_state,1
maven_pom_ci_notifier,1
maven_pom_mailing_list,1
maven_pom_build,1
maven_pom_issue_management,1
maven_package,1
maven_minimal_package_details,1
maven_pom_ci,1
plugin_configuration,1
maven_pom_parent,1
maven_packages_batch_request,1
maven_recycle_bin_package_version_details,1
maven_pom_license,1
maven_pom_dependency,1
plugin,3
maven_pom_metadata,1
account_create_info_internal,1
account_preferences_internal,1
operation_result_reference,1
language_metrics_secured_object,1
repository_activity_metrics,1
project_activity_metrics,1
language_statistics,1
code_change_trend_item,1
repository_language_analytics,1
project_language_analytics,1
deployment_machine_group_reference,1
deployment_group_reference,1
task_source_definition_base,1
task_input_definition_base,1
data_source_binding_base,1
task_agent_reference,1
task_definition,1
service_endpoint_request_result,1
depends_on,1
input_value,1
metrics_columns_header,1
task_input_validation,1
task_reference,1
project_reference,1
validation_item,1
service_endpoint_request,1
deployment_group_create_parameter,1
task_agent_authorization,1
deployment_group_update_parameter,1
metrics_column_meta_data,1
task_agent_delay_source,1
task_source_definition,1
variable_group_parameters,1
task_orchestration_plan_group,1
task_agent_session_key,1
data_source,2
input_descriptor,1
oAuth_configuration_params,1
task_definition_endpoint,1
task_agent_update_reason,1
task_agent,1
task_group_step,1
task_group_definition,1
oAuth_configuration,1
variable_value,1
deployment_pool_summary,1
task_agent_pool,1
package_version,1
task_agent_queue,1
endpoint_authorization,1
task_orchestration_owner,1
task_agent_public_key,1
task_package_metadata,1
input_values,1
deployment_machine_group,1
azure_subscription_query_result,1
dependency_binding,1
task_agent_pool_reference,1
deployment_target_update_parameter,1
variable_group_provider_data,1
authorization_header,1
client_certificate,1
service_endpoint_execution_record,1
data_source_details,1
aad_oauth_token_result,1
input_values_error,1
service_endpoint_authentication_scheme,1
task_agent_job_request,1
task_agent_message,1
result_transformation_details,1
data_source_binding,1
service_endpoint_execution_records_input,1
task_agent_update,1
task_hub_license_details,1
task_agent_pool_maintenance_schedule,1
deployment_group_metrics,1
secure_file,1
package_metadata,1
task_group_update_parameter,1
service_endpoint,1
service_endpoint_type,1
deployment_group_create_parameter_pool_property,1
help_link,1
azure_subscription,1
task_execution,1
service_endpoint_details,1
task_group_create_parameter,1
variable_group,1
service_endpoint_execution_data,1
task_version,1
task_definition_reference,1
task_group,1
input_validation_request,1
metrics_row,1
task_agent_pool_maintenance_job,1
deployment_group,1
task_agent_pool_maintenance_definition,1
deployment_machine,1
task_agent_pool_maintenance_retention_policy,1
task_group_revision,1
task_agent_session,1
task_input_definition,1
authentication_scheme_reference,1
resource_usage,1
aad_oauth_token_request,1
endpoint_url,1
input_validation,1
task_agent_pool_maintenance_job_target_agent,1
task_agent_pool_maintenance_options,1
dependency_data,1
publish_task_group_metadata,1
task_output_variable,1
base_operation_result,1
user_entitlements_response_base,1
graph_member,1
member_entitlements_response_base,1
graph_subject,1
user_entitlement,1
summary_data,1
group_entitlement,1
users_summary,1
member_entitlement,1
member_entitlements_post_response,1
graph_user,1
project_entitlement,1
graph_group,1
user_entitlement_operation_result,1
member_entitlements_patch_response,1
team_ref,1
group_option,1
group,3
user_entitlements_patch_response,1
access_level,1
user_entitlement_operation_reference,1
project_ref,1
member_entitlement_operation_reference,1
license_summary_data,1
operation_result,1
extension_summary_data,1
group_entitlement_operation_reference,1
user_entitlements_post_response,1
paged_graph_member_list,1
extension,1
group_operation_result,1
service_endpoint_execution_owner,1
process_promote_status,1
check_template_existence_result,1
admin_behavior,1
admin_behavior_field,1
process_import_result,1
validation_issue,1
definition_reference,1
build_definition_reference,1
build_definition_reference3_2,1
timeline_reference,1
variable_group_reference,1
build_option_definition_reference,1
build_log_reference,1
build_definition_revision,1
timeline_record,1
build_artifact,1
aggregated_runs_by_state,1
build_request_validation_result,1
aggregated_results_by_outcome,1
build_option_definition,1
build_definition_template3_2,1
build_report_metadata,1
build_repository,1
build_badge,1
supported_trigger,1
build_definition_counter,1
build_log,1
build_metric,1
build_definition_step,1
source_repositories,1
attachment,2
build_option_input_definition,1
timeline,2
agent_pool_queue,1
folder,2
change,1
build_definition_variable,1
process_parameters,1
build_controller,1
aggregated_results_difference,1
repository_webhook,1
build_definition3_2,1
associated_work_item,1
resource_ref,1
build_definition_template,1
retention_policy,1
build_settings,1
test_results_context,1
source_provider_attributes,1
build_resource_usage,1
release_reference,1
task_orchestration_plan_reference,1
aggregated_results_analysis,1
xaml_build_controller_reference,1
artifact_resource,1
build_option,1
build_option_group_definition,1
source_repository_item,1
account_user_license,1
extension_license_data,1
extension_assignment,1
license,3
msdn_entitlement,1
account_entitlement,1
account_license_extension_usage,1
extension_rights_result,1
account_entitlement_update_model,1
extension_source,1
extension_assignment_details,1
account_license_usage,1
extension_operation_result,1
client_rights_container,1
account_rights,1
iUsage_right,1
installed_extension_state,1
contribution_base,1
extension_manifest,1
extension_identifier,1
licensing_override,1
extension_data_collection,1
installed_extension,1
user_extension_policy,1
installed_extension_state_issue,1
contribution_constraint,1
contribution_property_description,1
extension_state,1
requested_extension,1
extension_request,1
extension_data_collection_query,1
acquisition_operation_disallow_reason,1
extension_policy,1
contribution_type,1
extension_event_callback,1
extension_authorization,1
installed_extension_query,1
extension_event_callback_collection,1
contribution,1
extension_licensing,1
git_client_base,1
git_commit_ref,1
git_version_descriptor,1
item_model,1
git_push_ref,1
comment_thread,1
git_async_ref_operation,1
git_ref,1
share_notification_context,1
git_fork_operation_status_detail,1
git_commit_changes,1
git_user_date,1
git_pull_request_status,1
git_ref_update,1
import_repository_validation,1
git_suggestion,1
web_api_tag_definition,1
git_async_ref_operation_parameters,1
git_deleted_repository,1
git_pull_request_iteration,1
git_query_branch_stats_criteria,1
git_fork_sync_request,1
git_import_tfvc_source,1
git_fork_sync_request_parameters,1
git_pull_request_query_input,1
git_blob_ref,1
git_ref_update_result,1
git_object,1
git_branch_stats,1
git_annotated_tag,1
git_import_status_detail,1
git_async_ref_operation_detail,1
git_commit_diffs,1
git_fork_ref,1
git_pull_request_merge_options,1
git_tree_diff,1
git_status_context,1
git_merge_origin_ref,1
git_recycle_bin_repository_details,1
git_cherry_pick,1
comment_iteration_context,1
git_import_git_source,1
git_pull_request_search_criteria,1
git_pull_request_comment_thread_context,1
git_tree_ref,1
git_import_request_parameters,1
git_async_ref_operation_source,1
git_tree_entry_ref,1
source_to_target_ref,1
git_repository_stats,1
git_pull_request_change,1
git_template,1
git_revert,1
git_pull_request_completion_options,1
git_item,1
git_conflict_update_result,1
comment_thread_context,1
git_import_request,1
git_pull_request_iteration_changes,1
git_conflict,1
git_push_search_criteria,1
git_tree_diff_entry,1
global_git_repository_key,1
identity_ref_with_vote,1
git_item_descriptor,1
git_commit,1
git_repository_ref,1
git_base_version_descriptor,1
web_api_create_tag_request_data,1
comment_tracking_criteria,1
git_target_version_descriptor,1
git_status,1
git_tree_diff_response,1
git_item_request_data,1
git_query_commits_criteria,1
git_pull_request,1
comment_position,1
git_pull_request_query,1
git_repository_create_options,1
file_content_metadata,1
git_file_paths_collection,1
git_push,1
git_repository,1
git_ref_favorite,1
git_pull_request_comment_thread,1
item_content,1
profile_attribute_base,1
profile_region,1
core_profile_attribute,1
attribute_descriptor,1
create_profile_context,1
attributes_container,1
remote_profile,1
avatar,2
profile_regions,1
geo_region,1
profile_attribute,1
dashboard_group_entry,1
widget_types_response,1
widget,2
widget_position,1
lightbox_options,1
widget_response,1
widget_size,1
dashboard_group_entry_response,1
